list_name,name,label,dis_filter
cadas,LBN34214,Zmar - زمار,LBD0016
cadas,LBN11058,Zoqaq el Blat - زقاق البلاط,LBD0006
cadas,LBN320100,Zouaitini - زويتينة,LBD0003
cadas,LBN51253,Zouaitini Akkar - الزويتينة عكار,LBD0001
cadas,LBN22087,Zouaitini Zighrine - الزويتينه زغرين,LBD0010
cadas,LBN51128,Zouarib - الزواريب,LBD0001
cadas,LBN36185,Zouk el Kharab - ذوق الخراب,LBD0012
cadas,LBN51254,Zouk Haddara - ذوق حدارة,LBD0001
cadas,LBN35178,Zouk Mosbeh - ذوق مصبح,LBD0018
cadas,LBN55090,Zouq Bhannine - ذوق بحنين,LBD0013
cadas,LBN51256,Zouq el Hassineh - ذوق الحصينة,LBD0001
cadas,LBN51257,Zouq El Mqachrine - ذوق المقشرين,LBD0001
cadas,LBN51255,Zouq El-Hbalsa - ذوق الحبالصة,LBD0001
cadas,LBN35179,Zouq Mkayel - ذوق مكايل,LBD0018
cadas,LBN61109,Zrariye - زرارية,LBD0021
cadas,LBN21172,Zrazir - زرازير,LBD0004
